"County","State","pct_more_65y","pct_less_18y","pct_high_school","pct_asian","pct_black","pct_latino","pct_white","pct_homeownership","households","housing_units","median_value_occupied_units","pers_houshold","median_household_income","income_capita","land_area","lang_other_eng","living_same_house","mean_travel_time_work","pct_female","veterans","pop_2020","pop_2010","pop_square_mile","retail_sales","total_firms","party","diff_Biden_Trump"
"Marion County","IN",12.9,24.6,86.1,3.8,29.1,10.9,54.1,53.9,372358,426024,136700,2.51,48316,28566,396.3,13.6,85.5,23.7,51.8,47766,977203,903393,2279.6,14421675,74873,"DEM",113597
"Marion County","KS",23.8,21.1,91.6,0.5,1.1,4.1,92,78.5,4846,6008,90800,2.3,52123,26577,944.29,2.7,90.2,21.3,50.3,777,11823,12660,13.4,79191,966,"REP",-2914
"Marion County","KY",16.9,24.1,81.5,0.8,7,2.7,87.7,73.4,7405,8372,105400,2.48,40107,22241,343.01,2.8,86,19.2,50.4,1061,19581,19820,57.8,171021,1246,"REP",-3391
"Marion County","MO",18.3,23.1,88,0.7,5,1.9,90,65.4,11565,13109,123400,2.34,48784,25069,436.92,1.2,85,18.9,51.4,2032,28525,28781,65.9,508521,2385,"REP",-6713
"Marion County","MS",19.3,22.8,81.5,0.4,31.6,1.8,65.1,82.3,9483,12138,89000,2.56,32090,19545,542.38,2.9,91.8,37.3,51.4,1172,24441,27088,49.9,280067,2471,"REP",-4486
"Marion County","OH",18.2,21,87.9,0.6,6.5,2.8,88.1,66.4,24737,27880,100800,2.41,47498,24484,403.76,4.8,83.6,22.8,47,4819,65359,66501,164.7,745329,4074,"REP",-10754
"Marion County","OR",16.2,24.3,85.2,2.5,1.6,27.2,64.7,60.2,118038,128622,247100,2.79,59625,27338,1182.33,25.4,84.8,24.2,50.2,20251,345920,315335,266.7,3862230,22621,"DEM",1870
"Marion County","SC",20.7,22.5,78.9,0.7,56.8,2.9,38.4,66,11600,15081,76700,2.69,32063,20160,489.23,3.6,92.1,30.8,54.2,1709,29183,33062,67.6,239046,1933,"DEM",3161
"Marion County","TN",20.3,21,81.5,0.7,4.1,2,91.4,74.9,11477,13600,125700,2.46,49432,25467,498.16,1.1,93.7,29.4,51,1860,28837,28237,56.7,336227,2185,"REP",-6734
"Marion County","TX",27.4,18.1,85.2,0.9,20.9,4.5,71,77.3,4715,6505,96500,2.1,37662,27566,380.88,3.8,90.1,30.7,50.9,785,9725,10546,27.7,61315,744,"REP",-2131
"Marion County","WV",19.8,20,89.4,0.6,3.3,1.4,92.9,74.6,22926,26391,116800,2.4,50305,26380,308.74,2.3,86.4,24,50.5,4174,56205,56418,182.7,743189,3564,"REP",-7399
"Mariposa County","CA",28.9,16.1,90.6,1.6,1.3,12.1,79.3,68.4,7643,10445,275700,2.13,48820,28757,1448.82,9.6,87.6,26.6,49.1,1485,17131,18251,12.6,102452,1529,"REP",-1862
"Marlboro County","SC",18.6,19.8,77.2,0.4,51.1,3.4,38.8,62.9,9613,12057,67500,2.49,33586,17456,479.67,2.9,89.1,25,47.8,1508,26667,28933,60.3,185483,1221,"DEM",1246
"Marquette County","MI",19.6,17.8,95,0.9,1.7,1.6,91.9,70.8,26552,34974,153400,2.37,53970,27979,1808.4,2.9,82.7,17.9,49.7,5634,66017,67077,37.1,789252,4493,"DEM",4179
"Marquette County","WI",25.1,19.2,89.1,0.7,0.7,3.7,93.1,81.4,6648,10032,155300,2.27,52288,27922,455.6,4,90.1,30.9,49.2,1536,15592,15404,33.8,70924,1516,"REP",-2480
"Marshall County","AL",17.3,25.1,81.6,0.7,3.2,14.7,79.8,70.2,34883,40791,128800,2.71,45983,24453,565.84,12.4,88.2,24.6,50.7,5904,97612,93019,164.4,1280023,7864,"REP",-27248
"Marshall County","IA",18.5,25.3,83.8,3.8,2.3,23,69.6,70.5,15419,16888,106000,2.52,56437,27196,572.5,22.6,88.2,18.2,49.5,2867,40105,40648,71,438038,2392,"REP",-1395
"Marshall County","IL",23.6,20.3,92.9,0.5,0.7,3,94.5,81.8,4884,5900,104900,2.33,58465,30808,386.79,3.1,90.9,27.6,50.6,990,11742,12640,32.7,85681,877,"REP",-2192
"Marshall County","IN",18.3,25,84.9,0.7,0.8,10.7,86.6,74.7,17304,20398,138700,2.64,52658,25761,443.63,11.6,89.3,22.4,50.2,2489,46095,47051,106.1,568561,3437,"REP",-8132
"Marshall County","KS",22.1,24.1,92.2,0.5,0.6,2.7,94.3,78.7,4085,4920,98900,2.35,51895,28469,900.18,3,88.6,16.1,50.3,695,10038,10117,11.2,234946,1161,"REP",-2423
"Marshall County","KY",22.1,20.5,88.7,0.4,0.5,1.9,96,81,13121,16306,131100,2.33,55113,29792,301.25,1.5,89.2,24.2,50.9,2262,31659,31448,104.4,392335,2753,"REP",-9226
"Marshall County","MN",22.3,22.9,90,0.4,0.5,4.7,93,82.6,3971,4820,117000,2.33,60118,30746,1775.07,4.6,91.8,24.5,49.7,574,9040,9439,5.3,123008,667,"REP",-2426
"Marshall County","MS",18.2,20.7,82.1,0.3,47.1,4,47.9,75.5,12772,15845,107900,2.62,42233,21853,706.19,4.8,90.8,28.2,50.5,1803,33752,37144,52.6,185431,2994,"DEM",491
"Marshall County","OK",21.9,23.1,79.1,0.4,2.1,18.2,64.6,72.6,6195,10367,89700,2.63,45746,22781,371.08,15.9,87.1,24.1,51.2,1384,15312,15840,42.7,159844,1116,"REP",-3791
"Marshall County","SD",21.2,24,92.1,0.2,0.7,8,83.1,73.8,1873,2660,118900,2.57,63723,32472,838.07,4.4,90.7,18.1,46.7,284,4306,4656,5.6,74316,596,"REP",-429
"Marshall County","TN",16.4,23.1,85.4,0.7,6.5,5.7,85.3,71.8,12324,13927,136400,2.64,53197,25410,375.46,5.6,90.6,30.2,51,1855,34318,30617,81.5,289142,2233,"REP",-7438
"Marshall County","WV",23,19.1,92.3,0.4,0.8,1,96.6,80.1,12308,15730,109300,2.51,48557,26472,305.43,1.7,94,26.7,50.4,2565,30591,33107,108.4,344742,1957,"REP",-6980
"Martin County","FL",31.5,16.2,91,1.5,5.7,14.2,77.7,78,64528,80784,273700,2.4,61133,42199,543.46,13.4,86.2,26.1,50.6,14534,158431,146318,269.2,2553285,17326,"REP",-24275
"Martin County","IN",20.6,22.2,88.1,0.5,0.4,1.2,96.8,78.2,4187,4828,117100,2.37,52726,26758,335.74,1.7,93.1,25.3,49.3,988,9812,10334,30.8,150104,895,"REP",-3018
"Martin County","KY",17.1,19.4,74.4,0.2,7,3.5,88.1,70.5,4153,5329,84300,2.5,41013,18017,229.61,3.1,86.8,34.3,44.7,353,11287,12929,56.3,93767,468,"REP",-3093
"Martin County","MN",24.1,21.9,93.2,0.7,0.9,5,92.3,73.8,8759,9973,118300,2.23,52798,31066,712.35,3.8,88.1,16.6,50.5,1602,20025,20840,29.3,294477,1852,"REP",-4175
"Martin County","NC",23.9,20.2,83.4,0.5,42.1,4.1,52.3,68,9378,11583,92500,2.42,40090,23575,461.22,4.4,91.4,24.5,53,1384,22031,24505,53.1,249138,1535,"REP",-621
"Martin County","TX",11.4,31.3,77.4,0.5,3,47.6,48.8,73.8,1694,1900,148000,3.3,66610,30548,914.94,33.8,92.3,19,49.8,169,5237,4799,5.2,88717,363,"REP",-1569
"Martinsville city","VA",18.7,24.1,82.8,1,45.4,5.7,44,55.9,5532,9810,87700,2.24,34371,22836,10.96,7,82,19.4,55.6,734,13485,13821,1261.5,317806,974,"DEM",1601
"Mason County","IL",22.4,20.9,89.2,0.5,0.7,1.2,96.2,77.8,5977,7039,83000,2.24,48417,28534,539.24,1.7,88.1,26.3,50.7,1123,13086,14666,27.2,130469,788,"REP",-2669
"Mason County","KY",18.7,23.1,86.3,0.9,6.3,2.1,88.3,67.6,6700,8159,132800,2.51,45377,28411,240.13,5.8,85.7,23.9,51.3,886,17120,17490,72.8,363814,1140,"REP",-3115
"Mason County","MI",24.3,20.3,92.1,0.7,0.9,4.6,91.3,76.9,12186,17730,141400,2.34,51725,29549,495.07,3.6,88.3,17.6,50.5,2258,29052,28705,58,370347,2371,"REP",-3405
"Mason County","TX",29.2,20.2,87.7,0.3,0.9,25.4,72.7,70.6,1696,2818,172800,2.46,42276,30388,928.8,21.2,84.7,19,48.9,302,3953,4012,4.3,36405,612,"REP",-1534
"Mason County","WA",23.3,19.5,88.6,1.3,1.5,10.6,79.8,77.4,24278,33987,226500,2.58,57634,28862,959.42,8.6,84.8,33.1,48.1,6917,65726,60699,63.3,404348,3524,"REP",-1441
"Mason County","WV",21.6,20.7,86,0.3,0.9,0.8,96.6,79.5,11034,13096,87600,2.36,46078,24844,430.75,1,93.2,28.5,51.7,1780,25453,27324,63.4,143945,1330,"REP",-5965
"Massac County","IL",21.4,21.6,86.8,0.6,6.1,3.2,87.7,75.5,5822,7103,83600,2.39,47481,23539,237.22,2.4,91.6,23,51.9,1029,14169,15429,65,84949,690,"REP",-3272
"Matagorda County","TX",17.4,25.6,80.6,1.9,11.3,43.3,43.3,70.7,13848,19859,114800,2.63,48913,25172,1100.28,30.7,91.8,23.1,49.7,2402,36255,36702,33.4,324607,3351,"REP",-6112
"Mathews County","VA",31.5,15.6,90.5,0.9,8.5,2.7,85.7,85,3920,5764,226300,2.21,64237,35731,85.93,2.8,90.1,38.6,51.6,1097,8533,8978,104.5,54443,978,"REP",-2076
"Maui County","HI",19,21.6,92,29,0.8,11.6,30.1,61,54479,74561,633500,3,80948,35241,1161.52,22.8,88.4,21.3,50.4,8692,164754,154834,133.3,2553285,17146,"DEM",25179
"Maury County","TN",16.3,23.3,90.2,1,12,6.2,78.7,69.9,34688,39259,184800,2.62,57170,28970,613.14,5.5,86.7,29.8,51.7,5417,100974,80956,132,1131965,6354,"REP",-17046
"Maverick County","TX",11.9,31,59.5,0.7,0.7,95.1,2.7,65.7,16286,18571,97900,3.56,39625,16779,1279.26,92.3,89.2,22.5,49.9,718,57887,54258,42.4,585638,5164,"DEM",1451
"Mayes County","OK",18.9,23.2,86.5,0.4,0.7,3.8,64.3,72.9,15983,19597,112800,2.53,50345,24472,655.39,4.8,90.2,23.7,50.1,3173,39046,41259,63,466827,3294,"REP",-9168
"McClain County","OK",15.7,25.5,90.1,0.5,1,8.3,78.6,79.4,14428,16221,177500,2.7,67662,32259,570.7,6,86.8,27.9,50.5,2484,41662,34506,60.5,463580,4054,"REP",-11713
"McCone County","MT",27.1,21.1,92.5,0.4,0.7,1.8,93.9,80.8,723,1024,114800,2.45,49701,27912,2643.17,6.9,96.3,16.8,48.6,108,1729,1734,0.7,24790,240,"REP",-801
"McCook County","SD",18.9,27.8,88.7,0.2,0.7,4.3,92.9,75.9,2228,2615,137800,2.37,61507,29020,574.2,3.5,85.9,26.2,50.1,317,5682,5618,9.8,52103,606,"REP",-1299
"McCormick County","SC",35.6,11.4,83.4,0.6,44.5,1.4,52.6,76.6,3957,5732,116500,2.11,43633,25617,359.13,1.7,88.3,30.2,46.1,1066,9526,10233,28.5,31851,554,"REP",-271
"McCracken County","KY",20.3,22.2,90.5,1,11,2.7,83,65.1,27854,32300,143400,2.29,46080,32357,248.74,2.7,88,17.8,52,4208,67875,65565,263.6,1638500,5531,"REP",-10625
"McCreary County","KY",16.3,21.5,76.6,0.4,5.9,2.7,89.2,70.1,6052,7534,69700,2.58,28105,14505,426.8,3.2,88.6,29.3,45.4,1049,16888,18306,42.9,81880,880,"REP",-4939
"McCulloch County","TX",22.4,22.1,76.8,0.8,2.9,33,62.6,72.2,3143,4352,93700,2.51,47707,24311,1065.6,21.5,80.1,17.6,49.6,553,7630,8283,7.8,138976,1050,"REP",-2414
"McCurtain County","OK",18.6,25.2,82.9,1,8.1,6.2,61.3,70.8,12646,15734,83300,2.58,37061,20671,1850.01,5.3,92.4,20.6,50.8,2150,30814,33151,17.9,275215,2674,"REP",-7627
"McDonald County","MO",15.6,25.6,77.6,1.6,2,11.4,76.8,68.6,8259,9999,110500,2.74,41643,20468,539.48,13.6,89.7,25,49.5,1559,23303,23083,42.8,221209,1259,"REP",-6026
"McDonough County","IL",18.1,17.3,93.6,2.5,5.5,2.9,87.6,66.3,11408,14391,91800,2.38,44471,24094,589.41,5,79.1,17.6,50.9,1894,27238,32612,55.3,340837,1837,"REP",-2035
"McDowell County","NC",20.8,20,83.9,1.1,4.2,6.4,87.2,72.7,18173,21600,119200,2.43,43646,24281,440.61,6.5,89.8,24.2,50.2,2729,44578,44996,102.1,457780,2577,"REP",-11051
"McDowell County","WV",22.8,20.4,68.6,0.2,8.2,1.4,88.7,78.7,7607,11175,35000,2.26,27682,15047,533.46,2,94.5,27.2,51,1013,19111,22113,41.5,131211,629,"REP",-3815
"McDuffie County","GA",18.1,24.9,83.4,0.5,41.5,3.4,53.1,61.3,8153,9378,109500,2.59,43468,21625,257.46,4.7,88.5,25.9,53.1,1594,21632,21875,85,294954,1679,"REP",-2001
"McHenry County","IL",15.2,23.2,93.1,3,1.8,13.9,80.1,79.4,112453,119173,224500,2.72,86799,39006,603.17,14.2,88.6,33.2,50.2,14529,310229,308760,511.9,3664358,27080,"REP",-4106
"McHenry County","ND",20.9,23.8,90.8,0.3,0.4,2,95.5,82.9,2594,3178,117100,2.24,64179,36980,1873.95,2.7,91.8,24.5,48.3,499,5345,5395,2.9,26498,436,"REP",-1800
"McIntosh County","GA",28.1,15.8,85.2,0.5,33.5,2.3,62.2,79.8,6042,9674,128000,2.33,49504,26892,424.3,2.9,91.6,27.4,51.4,1642,10975,14333,33.8,98130,1139,"REP",-1404
"McIntosh County","ND",32.2,18.5,81.8,1,0.8,2.6,94.1,73.4,1291,1859,77100,1.93,52587,32131,974.73,20.6,90.7,11.6,50.9,174,2530,2809,2.9,52115,426,"REP",-892
"McIntosh County","OK",25.9,19.6,85.8,0.5,3,2.9,67.7,78.4,8327,13882,100900,2.33,39084,23268,618.5,1.3,93.4,28.4,50.6,1890,18941,20252,32.7,289671,1587,"REP",-4141
"McKean County","PA",20.1,19.8,91.8,0.6,2.5,2.2,93.4,74.1,17147,21293,80400,2.24,48647,27023,979.2,3.1,86.2,22.5,48.7,3225,40432,43450,44.4,401761,2915,"REP",-8985
"McKenzie County","ND",8.8,31.8,90.7,1,2.1,9.7,76.2,54,4302,6924,238600,3.05,77845,36690,2760.32,13.2,77.9,18.4,46.4,617,14704,6360,2.3,166074,908,"REP",-3668
"McKinley County","NM",12.9,28.1,77.2,1.1,0.7,14.2,8.3,70.9,20942,26429,64800,3.42,33834,15931,5449.81,53.4,92.3,22.3,51.8,3035,72902,71492,13.1,996679,5269,"DEM",10228
"McLean County","IL",13.8,21.2,95.9,5.1,8.4,5.2,79.2,64.6,65845,72764,167000,2.5,67675,34532,1183.38,7.9,83.6,17.9,51.5,8202,170954,169572,143.3,2441555,11960,"DEM",3431
"McLean County","KY",20,23.5,87.3,0.3,0.9,1.8,95.6,78.4,3809,4298,104700,2.41,51861,25610,252.47,0.7,87.1,25.6,50.8,535,9152,9531,37.8,60985,738,"REP",-2559
"McLean County","ND",24.2,22,92.4,0.3,0.5,2.6,88.3,81.2,4334,6289,174400,2.18,68529,36428,2110.88,3.4,90.9,22.2,49.3,671,9771,8962,4.2,132480,647,"REP",-2968
"McLennan County","TX",14.7,24.5,84.9,1.8,14.8,27,55.4,59.2,90054,103176,142800,2.68,49778,25703,1037.1,19.2,80.8,19.4,51.2,14555,260579,234906,226.5,3223847,16570,"REP",-22855
"McLeod County","MN",19.1,22.8,93.1,0.8,0.8,6.6,90.5,77.7,14714,16043,164700,2.41,62121,32465,491.47,5.6,89.3,23.9,50,2309,36771,36651,74.6,501430,3006,"REP",-7573
"McMinn County","TN",19.9,21.2,84.5,0.8,3.9,4.5,88.7,73.5,20804,23471,133200,2.49,43285,23885,430.13,4.1,84.9,22.3,51.3,3474,53276,52266,121.5,542413,3315,"REP",-13837
"McMullen County","TX",25.4,19.8,92.7,0.7,2.4,42.1,53.8,75.9,270,499,110900,2.87,62000,31455,1139.43,10.6,92.6,22.7,47.2,29,600,707,0.6,21346,185,"REP",-407
"McNairy County","TN",21.2,21.6,82.6,0.4,6.1,2.3,89.6,72.7,10022,12081,98100,2.54,39161,20934,562.86,2.7,92.8,26.9,51,1465,25866,26075,46.3,154806,1725,"REP",-7150
"McPherson County","KS",20.2,22.7,91.3,0.9,1.3,4.5,91.2,69.5,12334,13418,151800,2.21,59089,31006,898.27,3.8,85.4,13.8,50.8,1441,30223,29180,32.5,295502,2842,"REP",-5585
"McPherson County","NE",24.1,18.2,89.2,0.2,0.4,1.4,97,72.8,191,281,102700,2.07,48125,30063,858.98,0.8,92.3,25.9,50.8,31,399,539,0.6,8002,45,"REP",-258
"McPherson County","SD",28.3,24.8,82.4,0.4,0.7,1.6,96,77.1,1030,1441,58900,2.09,44574,28559,1136.64,8.4,93,17.7,50,166,2411,2459,2.2,14209,298,"REP",-853
"Meade County","KS",19.5,25,80.7,0.9,1.1,18.9,77.2,69.2,1689,2000,96800,2.4,59316,28945,978.09,21.2,86.9,14.9,49.1,188,4055,4575,4.7,32204,422,"REP",-1247
"Meade County","KY",14.7,22.1,88.7,0.8,4,3.9,89,72.6,10685,12599,153500,2.61,56603,27861,305.42,2.4,82.2,31.7,49.3,3498,30003,28602,93.6,197320,1798,"REP",-6553
"Meade County","SD",16,22.4,94.4,1,2,4.4,87.2,74.4,11027,12394,190500,2.44,60578,28809,3470.98,4.1,81.9,20.9,48,2867,29852,25434,7.3,211042,2569,"REP",-6590
"Meagher County","MT",31.6,18.7,95.2,0.4,0.5,1.8,95.3,72.5,702,1447,154100,2.66,46607,24723,2391.91,2.7,81.7,12.9,48.8,123,1927,1891,0.8,14270,176,"REP",-575
"Mecklenburg County","NC",11.5,23.3,90.3,6.3,33,13.8,46.1,56.4,411097,466911,238000,2.58,66641,38819,523.84,20,82.2,26.4,51.9,47874,1115482,919628,1755.5,14756869,101799,"DEM",198896
"Mecklenburg County","VA",25.9,18.7,81.9,0.8,34.6,3.1,60,71.1,12075,19066,132600,2.46,43207,25056,625.49,2,93,25.7,51.3,2388,30319,32727,52.3,417087,2217,"REP",-2463
"Mecosta County","MI",18.6,18.5,90.2,0.9,2.9,2.4,91.1,73.3,15808,21901,121400,2.55,45018,23431,555.07,3.4,81.3,23.1,49.7,2898,39714,42798,77.1,488245,3130,"REP",-5892
"Medina County","OH",18.5,22,95.1,1.3,1.5,2.3,93.6,79.9,69007,73567,196300,2.56,76600,37788,421.36,4.4,90,27.3,50.5,10818,182470,172332,409,2651394,15041,"REP",-24798
"Medina County","TX",17,22.9,83.2,0.9,3.1,52.6,42.7,80.4,15682,18888,137800,3.03,62599,27475,1325.36,31.5,86.3,31.6,48.4,4238,50748,46006,34.7,436747,3396,"REP",-8869
"Meeker County","MN",20.5,24.1,92.6,0.4,0.8,4.3,93.5,80.4,9209,11037,170200,2.47,63452,32368,608.18,3.8,89.9,24.2,49.2,1527,23400,23300,38.3,249957,1906,"REP",-5492
"Meigs County","OH",20.4,21.1,83.6,0.2,1,0.7,96.5,78.6,9045,11236,95000,2.53,44899,24899,430.1,1,88.3,33.6,50.6,1660,22210,23770,55.3,155529,1491,"REP",-5824
"Meigs County","TN",21.7,20,83.8,0.3,1.6,2.3,93.8,78.7,4938,5969,136600,2.43,49167,24525,195.12,1.4,87.8,30.9,50.4,759,12758,11753,60.2,51947,747,"REP",-3459
"Mellette County","SD",14.8,30.8,81.6,0.2,0.5,3.5,36.6,69.4,661,857,32100,3.04,30650,13784,1307.31,7.1,96.3,20.6,48.7,74,1918,2048,1.6,11578,116,"REP",-151
"Menard County","IL",20,21.6,94.1,0.4,0.9,1.6,95.5,78.1,5188,5748,146900,2.35,74684,37098,314.44,1.6,88.2,27.1,51.2,1038,12297,12705,40.4,76770,921,"REP",-2742
"Menard County","TX",32.7,18.1,77.9,0.2,1.7,37,59.9,69.1,1014,1721,59300,2.05,36395,25742,902.03,30.5,87.5,29.4,50.1,217,1962,2242,2.5,11878,309,"REP",-626
"Mendocino County","CA",23.1,21.1,86.5,2.3,1.1,25.8,64.3,59.9,34408,41027,377500,2.47,51416,29035,3506.34,21.4,86.9,20.8,50.4,5941,91601,87841,25.1,1095233,9569,"DEM",15515
"Menifee County","KY",21.4,18.4,77.4,0.2,2.8,1.2,94.5,79.8,2651,3807,76800,2.39,39325,20588,203.59,1.6,87.4,35.8,49.4,288,6113,6306,31,23247,357,"REP",-1561
"Menominee County","MI",25.6,17.6,92.5,0.5,0.7,2,92.5,77.7,10627,14369,101600,2.14,46828,27942,1044.08,2.1,88.6,21.2,49.3,2161,23502,24029,23,155508,2066,"REP",-3801
"Menominee County","WI",14,33.3,91.9,1.7,1,6.7,11.6,68,1408,2302,101800,3.2,40921,20313,357.61,3.3,88.1,20.7,50.2,217,4255,4232,11.8,6629,101,"DEM",1025
"Merced County","CA",11.4,29.3,69.1,7.8,3.9,61,26.5,52.2,80008,86388,252700,3.32,53672,23011,1934.97,53.3,86.6,28.6,49.5,9225,281202,255793,132.2,1959473,12848,"DEM",9594
"Mercer County","IL",21.8,21.1,91.9,0.5,0.7,2.6,94.9,79,6516,7416,107600,2.36,59787,29268,561.2,1.3,90.8,26.8,50.2,1223,15699,16434,29.3,72612,1041,"REP",-2138
"Mercer County","KY",18.9,22.2,84.4,0.7,3.7,3.1,90.7,72.3,8556,10201,147300,2.51,55093,27061,248.8,4.6,83.8,26.9,51,1378,22641,21331,85.7,169718,1818,"REP",-5473
"Mercer County","MO",22.5,23.9,88.4,0.8,0.4,2.7,94.3,78.6,1271,2123,88900,2.81,47298,23042,453.84,5.9,90.6,23.5,49.6,230,3538,3785,8.3,25045,366,"REP",-1319
"Mercer County","ND",20.1,23.2,91.4,0.5,0.7,3,92.2,82.7,3709,4819,177800,2.24,82181,39025,1042.96,6.7,91.5,17.9,48.6,585,8350,8424,8.1,125187,793,"REP",-3152
"Mercer County","NJ",15.6,21.2,88.5,11.9,21.5,18.5,48.2,63.1,129936,145125,291100,2.7,81057,43086,224.56,30.5,85.6,28.3,51.1,12035,387340,366513,1632.2,5127391,29640,"DEM",70891
"Mercer County","OH",18.2,25.9,92.1,0.6,0.5,2,94.8,77,16234,18272,153800,2.49,62952,29765,462.45,1.8,90.1,18.7,49.5,2229,42528,40814,88.3,496518,3192,"REP",-15422
"Mercer County","PA",22.2,19.2,89.9,0.7,5.9,1.6,90,72.5,46340,52408,121100,2.25,50696,27639,672.58,4.2,87.9,21.4,50.6,8688,110652,116638,173.4,1527348,8797,"REP",-15076
"Mercer County","WV",22.4,20.7,83.5,0.6,6,1.2,90.3,69.5,25216,29986,96700,2.33,40784,22212,418.99,2.2,84.8,22.1,52,4192,59664,62264,148.6,929125,4005,"REP",-13681
"Meriwether County","GA",20.8,21,79.7,0.6,38.5,2.5,56.7,68.5,8051,10061,103300,2.58,37121,21038,501.22,1.5,89.7,35.9,52.1,1139,20613,21992,43.9,116084,1891,"REP",-2237
"Merrick County","NE",20.7,22.4,94.2,1,0.5,5,92,74.5,3373,3849,115400,2.26,55649,28795,484.88,6,89.3,19,49.6,576,7668,7845,16.2,72069,796,"REP",-2676
"Mesa County","CO",19.7,21.3,90.5,1,0.9,14.8,81.1,68.2,61742,68124,227000,2.39,55379,29596,3328.97,6.8,80.9,19.6,50.5,11645,155703,146723,44.1,2173315,14632,"REP",-25358
"Metcalfe County","KY",19.4,23.4,75.6,0.3,1.8,2.1,94.7,78.4,4074,4753,77200,2.43,37386,19121,289.65,2.6,92.3,22.8,50.6,672,10286,10099,34.9,49583,1044,"REP",-2984
"Miami-Dade County","FL",16.7,20.2,81.4,1.6,17.7,69.4,12.9,51.2,883372,1040666,289600,3,51347,28224,1897.72,74.9,88,32.8,51.4,48104,2701767,2496435,1315.5,38361231,468185,"DEM",85031
"Miami County","IN",18,21.2,86.1,0.5,5.1,3.5,88.3,71.5,13611,15415,88700,2.47,50657,24028,373.84,3.8,85.4,24.1,46.2,3117,35962,36903,98.7,226197,2358,"REP",-7690
"Miami County","KS",17.1,24.4,96,0.6,1.5,3.4,92.2,79.2,12835,14034,201400,2.55,71995,35659,575.66,2.1,90.7,28.5,50.2,2189,34191,32787,57,262433,2696,"REP",-6983
"Miami County","OH",18.9,22.9,91.2,1.7,2.4,1.9,91.8,71.1,41043,44405,151400,2.54,61041,31254,406.58,2.8,85.4,21.4,50.7,7719,108774,102506,252.1,1239253,8177,"REP",-25708
"Middlesex County","NJ",15.5,21.7,89.8,24.9,12,22.1,41.7,63.5,285005,303426,344100,2.79,89533,39599,308.91,44.5,89.6,34.4,50.6,24709,863162,809858,2621.6,11869778,68733,"DEM",82783
"Middlesex County","VA",32,16,87.1,0.5,16.6,2.9,77.7,78.7,4603,7369,261900,2.23,57438,31502,130.31,3.8,87.6,28.4,50.9,1143,10625,10959,84.1,101324,971,"REP",-1705
"Midland County","MI",18.9,21.3,94.2,2.4,1.5,2.9,91.2,76.6,34199,37211,141700,2.4,62625,36142,516.25,4.4,86.8,22.4,50.5,4870,83494,83629,162,1015652,6024,"REP",-7182
"Midland County","TX",10.4,28.6,84.5,2.3,6.9,46,44,66.9,56998,63185,213100,2.92,79421,39248,900.3,34.3,81,19.9,49.2,7402,169983,136872,152,2930606,18551,"REP",-33295
"Mifflin County","PA",22.1,22.2,85,0.7,0.9,1.7,95.7,71.3,19043,21955,117900,2.39,50219,25469,411.03,9.4,90.2,23.4,51.2,3546,46143,46682,113.6,539420,3036,"REP",-12067
"Milam County","TX",21.1,23.8,81.4,1,9.5,26.8,62,71.4,9228,11484,107400,2.63,47902,25714,1016.93,17.2,89.2,29.4,50.6,1569,24754,24757,24.3,186903,2057,"REP",-5488
"Millard County","UT",17.8,31,88.1,1.6,0.6,12.9,82.8,74.5,4337,5142,155000,2.92,62242,25225,6572.43,13.1,88.5,17.1,48.7,671,12975,12503,1.9,122085,991,"REP",-4780
"Mille Lacs County","MN",18.6,23.7,89.8,0.7,0.7,2.6,88.6,75.1,10249,13036,163300,2.47,56135,27758,572.31,3.1,87.1,30.3,49.7,1988,26459,26097,45.6,252568,2661,"REP",-5548
"Miller County","AR",17.2,23.3,86.5,0.5,25.4,3.6,68.3,64.6,16426,19606,109100,2.57,43371,23729,625.58,2.5,84,19.9,50.8,2896,42600,43462,69.5,435733,3029,"REP",-7675
"Miller County","GA",22.5,22.9,82.6,0.6,28.3,2.9,67,65.5,2333,2748,89400,2.4,44542,23870,282.42,0.5,90.4,24.4,52.2,222,6000,6125,21.7,77427,377,"REP",-1318
"Miller County","MO",19.6,23.4,87.3,0.4,0.8,2.1,94.5,74.2,10111,12972,136800,2.46,47171,25827,592.6,2.5,88.3,27,50.1,2097,24722,24748,41.8,377394,2175,"REP",-8138
"Mills County","IA",18.9,23.1,92.8,0.4,0.7,3.5,93.8,77.9,5554,6060,168900,2.61,72079,34850,437.44,2.8,87.9,24.1,49.7,1171,14484,15059,34.4,96392,1301,"REP",-3077
"Mills County","TX",29.1,20.4,83,0.4,1.2,18.3,79.2,85.1,1790,2876,140200,2.63,49306,27374,748.26,13.2,89.9,16.3,50,437,4456,4936,6.6,65200,369,"REP",-1946
"Milwaukee County","WI",14,23.8,88.3,4.7,27.2,15.6,50.6,49.5,382175,420162,158300,2.43,50606,29270,241.4,17.2,83.8,22.5,51.6,39370,939489,947735,3926,10427898,63487,"DEM",182913
"Miner County","SD",21,24,89.8,0.5,0.8,3.2,93.8,76.7,948,1354,77000,2.29,52910,28381,570.31,4,87,19.1,48.1,111,2298,2389,4.2,17839,321,"REP",-467
"Mineral County","CO",33.6,14,97.4,0.5,0.3,6.2,91.2,86.6,367,1304,308600,2.2,62188,33955,875.67,2.3,89,13.7,49.7,79,865,712,0.8,13527,284,"REP",-110
